id;Date;Aéroport_départ;depart_x;depart_y;Aéroport_Destination;destination_x;destination_y;départ_IATA;destination_IATA;Heurelocale;HeureArrivé;Durée_trajet;Compagnie;Num_Vol;Prix_Camp1;
388;2021-04-23;Aéroport Léonard-de-Vinci de Rome Fiumicino;41.8075;12.2508333;Amsterdam Airport Schiphol;52.315831708548586;4.771203370264353;FCO;AMS;17:25;19:40;02:15;Alitalia;;110;
389;2021-04-23;Aéroport Léonard-de-Vinci de Rome Fiumicino;41.8075;12.2508333;Flughafen Frankfurt/Main;50.04636632467995;8.561325677686595;FCO;FRA;13:40;15:10;01:30;KLM;;40;
390;2021-04-23;Aéroport Léonard-de-Vinci de Rome Fiumicino;41.8075;12.2508333;Flughafen Frankfurt/Main;50.04636632467995;8.561325677686595;FCO;FRA;18:05;19:45;01:40;KLM;;200;
391;2021-04-23;Aéroport Léonard-de-Vinci de Rome Fiumicino;41.8075;12.2508333;Flughafen Frankfurt/Main;50.04636632467995;8.561325677686595;FCO;FRA;09:05;10:55;01:50;Alitalia;;90;
392;2021-04-23;Aéroport Léonard-de-Vinci de Rome Fiumicino;41.8075;12.2508333;Cairo International Airport;30.111387712189778;31.387836926213836;FCO;CAI;14:00;17:15;03:15;KLM;;300;
393;2021-04-23;Aéroport Léonard-de-Vinci de Rome Fiumicino;41.8075;12.2508333;Aéroport de Moscou-Cheremetievo;55.9741553226849;37.412529654098726;FCO;SVO;12:30;16:25;03:55;KLM;;250;
394;2021-04-23;Aéroport Léonard-de-Vinci de Rome Fiumicino;41.8075;12.2508333;Aéroport de Moscou-Cheremetievo;55.9741553226849;37.412529654098726;FCO;SVO;18:20;22:10;03:50;Alitalia;;240;
395;2021-04-23;Aéroport Léonard-de-Vinci de Rome Fiumicino;41.8075;12.2508333;Aeropuerto de Adolfo Suárez Madrid-Barajas;40.49848719017528;-3.5676196599853203;FCO;MAD;14:00;16:40;02:40;KLM;;48;
396;2021-04-23;Aéroport Léonard-de-Vinci de Rome Fiumicino;41.8075;12.2508333;Aeropuerto de Adolfo Suárez Madrid-Barajas;40.49848719017528;-3.5676196599853203;FCO;MAD;18:25;21:15;02:50;Alitalia;;40;
397;2021-04-23;Aéroport Léonard-de-Vinci de Rome Fiumicino;41.8075;12.2508333;Aeropuerto de Adolfo Suárez Madrid-Barajas;40.49848719017528;-3.5676196599853203;FCO;MAD;19:45;22:20;02:35;KLM;;38;
398;2021-04-23;Aéroport Léonard-de-Vinci de Rome Fiumicino;41.8075;12.2508333;Aéroport de Paris-Charles de Gaulle;49.0142434999854;2.544806865954252;FCO;CDG;12:20;14:25;02:05;KLM;;109;
399;2021-04-23;Aéroport Léonard-de-Vinci de Rome Fiumicino;41.8075;12.2508333;Aéroport de Paris-Charles de Gaulle;49.0142434999854;2.544806865954252;FCO;CDG;15:25;17:25;02:00;Alitalia;;100;
400;2021-04-23;Aéroport Léonard-de-Vinci de Rome Fiumicino;41.8075;12.2508333;Aéroport de Paris-Charles de Gaulle;49.0142434999854;2.544806865954252;FCO;CDG;19:55;22:05;02:10;KLM;;86;
401;2021-04-23;Aéroport Léonard-de-Vinci de Rome Fiumicino;41.8075;12.2508333;Aéroport de Paris-Charles de Gaulle;49.0142434999854;2.544806865954252;FCO;CDG;09:00;11:00;02:00;KLM;;90;
402;2021-04-23;Aéroport Léonard-de-Vinci de Rome Fiumicino;41.8075;12.2508333;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;FCO;TUN;17:10;18:30;01:20;Alitalia;;190;
403;2021-04-23;Aéroport Léonard-de-Vinci de Rome Fiumicino;41.8075;12.2508333;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;FCO;TUN;11:20;12:42;01:22;KLM;;180;
404;2021-04-23;Aéroport Léonard-de-Vinci de Rome Fiumicino;41.8075;12.2508333;Aéroport d'Alger - Houari-Boumédiène;36.8511111;3.5169444;FCO;ALG;15:00;16:50;01:50;Alitalia;;630;
405;2021-04-23;Aéroport Léonard-de-Vinci de Rome Fiumicino;41.8075;12.2508333;Aéroport d'Alger - Houari-Boumédiène;36.8511111;3.5169444;FCO;ALG;09:20;11:15;01:55;KLM;;545;
406;2021-04-23;Aéroport Léonard-de-Vinci de Rome Fiumicino;41.8075;12.2508333;Aéroport d'Istanbul;41.2825;28.7713889;FCO;IST;19:40;22:25;02:35;KLM;;188;
407;2021-04-23;Aéroport Léonard-de-Vinci de Rome Fiumicino;41.8075;12.2508333;Aéroport d'Istanbul;41.2825;28.7713889;FCO;IST;11:20;13:50;02:30;Alitalia;;160;
408;2021-04-23;Aéroport Léonard-de-Vinci de Rome Fiumicino;41.8075;12.2508333;Aéroport de Vienne-Schwechat;48.1116667;16.5697222;FCO;VIE;08:30;10:10;01:40;KLM;;140;
409;2021-04-23;Aéroport Léonard-de-Vinci de Rome Fiumicino;41.8075;12.2508333;Aéroport de Vienne-Schwechat;48.1116667;16.5697222;FCO;VIE;09:40;11:24;01:44;KLM;;90;
410;2021-04-23;Aéroport Léonard-de-Vinci de Rome Fiumicino;41.8075;12.2508333;Aéroport Humberto Delgado de Lisbonne;38.7772222;-9.1350000;FCO;LIS;12:15;15:20;03:05;Alitalia;;63;
411;2021-04-23;Aéroport Léonard-de-Vinci de Rome Fiumicino;41.8075;12.2508333;Aéroport Humberto Delgado de Lisbonne;38.7772222;-9.1350000;FCO;LIS;17:35;20:45;03:10;KLM;;61;
412;2021-04-23;Aéroport international de Dublin;53.42667822097449;-6.249931259936072;Aéroport Humberto Delgado de Lisbonne;38.7772222;-9.1350000;DUB;LIS;11:40;14:20;02:40;KLM;;19;
413;2021-04-23;Aéroport international de Dublin;53.42667822097449;-6.249931259936072;Aéroport Humberto Delgado de Lisbonne;38.7772222;-9.1350000;DUB;LIS;18:25;21:09;02:44;KLM;;16;
414;2021-04-23;Aéroport international de Dublin;53.42667822097449;-6.249931259936072;Aéroport Humberto Delgado de Lisbonne;38.7772222;-9.1350000;DUB;LIS;20:30;23:20;02:50;KLM;;13;
415;2021-04-23;Aéroport international de Dublin;53.42667822097449;-6.249931259936072;Aéroport de Vienne-Schwechat;48.1116667;16.5697222;DUB;VIE;15:20;18:00;02:40;Aer Lingus;;160;
416;2021-04-23;Aéroport international de Dublin;53.42667822097449;-6.249931259936072;Aéroport de Vienne-Schwechat;48.1116667;16.5697222;DUB;VIE;09:05;11:55;02:50;KLM;;189;
417;2021-04-23;Aéroport international de Dublin;53.42667822097449;-6.249931259936072;Aéroport d'Istanbul;41.2825;28.7713889;DUB;IST;11:15;15:45;04:30;KLM;;249;
418;2021-04-23;Aéroport international de Dublin;53.42667822097449;-6.249931259936072;Heathrow Airport;51.47397190914563;-0.4547353841720964;DUB;LHR;15:30;17:50;02:20;KLM;;83;
419;2021-04-23;Aéroport international de Dublin;53.42667822097449;-6.249931259936072;Heathrow Airport;51.47397190914563;-0.4547353841720964;DUB;LHR;19:30;22:00;02:30;Aer Lingus;;90;
420;2021-04-23;Aéroport international de Dublin;53.42667822097449;-6.249931259936072;Heathrow Airport;51.47397190914563;-0.4547353841720964;DUB;LHR;20:00;22:20;02:20;KLM;;89;
421;2021-04-23;Aéroport international de Dublin;53.42667822097449;-6.249931259936072;Amsterdam Airport Schiphol;52.315831708548586;4.771203370264353;DUB;AMS;12:10;13:45;01:35;KLM;;19;
422;2021-04-23;Aéroport international de Dublin;53.42667822097449;-6.249931259936072;Amsterdam Airport Schiphol;52.315831708548586;4.771203370264353;DUB;AMS;18:20;19:50;01:30;Aer Lingus;;15;
423;2021-04-23;Aéroport international de Dublin;53.42667822097449;-6.249931259936072;Amsterdam Airport Schiphol;52.315831708548586;4.771203370264353;DUB;AMS;20:35;22:10;01:35;KLM;;13;
424;2021-04-23;Aéroport international de Dublin;53.42667822097449;-6.249931259936072;Flughafen Frankfurt/Main;50.04636632467995;8.561325677686595;DUB;FRA;06:55;09:00;02:05;Aer Lingus;;50;
425;2021-04-23;Aéroport international de Dublin;53.42667822097449;-6.249931259936072;Flughafen Frankfurt/Main;50.04636632467995;8.561325677686595;DUB;FRA;13:10;15:20;02:10;Aer Lingus;;64;
426;2021-04-23;Aéroport international de Dublin;53.42667822097449;-6.249931259936072;Flughafen Frankfurt/Main;50.04636632467995;8.561325677686595;DUB;FRA;18:40;20:48;02:08;KLM;;32;
427;2021-04-23;Aéroport international de Dublin;53.42667822097449;-6.249931259936072;Aeropuerto de Adolfo Suárez Madrid-Barajas;40.49848719017528;-3.5676196599853203;DUB;MAD;18:55;21:20;02:25;Aer Lingus;;19;
428;2021-04-23;Aéroport international de Dublin;53.42667822097449;-6.249931259936072;Aeropuerto de Adolfo Suárez Madrid-Barajas;40.49848719017528;-3.5676196599853203;DUB;MAD;19:50;22:20;02:30;KLM;;20;
429;2021-04-23;Aéroport international de Dublin;53.42667822097449;-6.249931259936072;Aeropuerto de Adolfo Suárez Madrid-Barajas;40.49848719017528;-3.5676196599853203;DUB;MAD;19:50;22:10;02:20;Aer Lingus;;15;
430;2021-04-23;Aéroport international de Dublin;53.42667822097449;-6.249931259936072;Aéroport de Paris-Charles de Gaulle;49.0142434999854;2.544806865954252;DUB;CDG;07:00;08:45;01:45;Aer Lingus;;72;
431;2021-04-23;Aéroport international de Dublin;53.42667822097449;-6.249931259936072;Aéroport de Paris-Charles de Gaulle;49.0142434999854;2.544806865954252;DUB;CDG;16:30;18:20;01:50;Aer Lingus;;78;
432;2021-04-23;Aéroport international de Dublin;53.42667822097449;-6.249931259936072;Aéroport de Paris-Charles de Gaulle;49.0142434999854;2.544806865954252;DUB;CDG;08:00;09:45;01:45;Austrian Airlines;;60;
433;2021-04-23;Aéroport de Vienne-Schwechat;48.1116667;16.5697222;Aéroport de Paris-Charles de Gaulle;49.0142434999854;2.544806865954252;VIE;CDG;12:15;14:10;01:55;KLM;;206;
434;2021-04-23;Aéroport de Vienne-Schwechat;48.1116667;16.5697222;Aéroport de Paris-Charles de Gaulle;49.0142434999854;2.544806865954252;VIE;CDG;17:25;19:15;01:50;Austrian Airlines;;180;
435;2021-04-23;Aéroport de Vienne-Schwechat;48.1116667;16.5697222;Aéroport de Paris-Charles de Gaulle;49.0142434999854;2.544806865954252;VIE;CDG;07:10;09:00;01:50;Austrian Airlines;;120;
436;2021-04-23;Aéroport de Vienne-Schwechat;48.1116667;16.5697222;Antalya Airport;36.90591678165104;30.80168679901064;VIE;AYT;14:55;19:45;04:50;KLM;;150;
437;2021-04-23;Aéroport de Vienne-Schwechat;48.1116667;16.5697222;Aeropuerto de Adolfo Suárez Madrid-Barajas;40.49848719017528;-3.5676196599853203;VIE;MAD;18:05;21:00;02:55;Austrian Airlines;;42;
438;2021-04-23;Aéroport de Vienne-Schwechat;48.1116667;16.5697222;Aeropuerto de Adolfo Suárez Madrid-Barajas;40.49848719017528;-3.5676196599853203;VIE;MAD;19:40;22:40;03:00;Austrian Airlines;;35;
439;2021-04-23;Aéroport de Vienne-Schwechat;48.1116667;16.5697222;Aeropuerto de Adolfo Suárez Madrid-Barajas;40.49848719017528;-3.5676196599853203;VIE;MAD;11:10;14:00;02:50;KLM;;30;
440;2021-04-23;Aéroport de Vienne-Schwechat;48.1116667;16.5697222;Aéroport de Moscou-Cheremetievo;55.9741553226849;37.412529654098726;VIE;SVO;19:40;22:35;02:55;Austrian Airlines;;230;
441;2021-04-23;Aéroport de Vienne-Schwechat;48.1116667;16.5697222;Cairo International Airport;30.111387712189778;31.387836926213836;VIE;CAI;13:45;18:20;04:35;Austrian Airlines;;480;
442;2021-04-23;Aéroport de Vienne-Schwechat;48.1116667;16.5697222;Cairo International Airport;30.111387712189778;31.387836926213836;VIE;CAI;15:30;20:10;04:40;KLM;;360;
443;2021-04-23;Aéroport de Vienne-Schwechat;48.1116667;16.5697222;Flughafen Frankfurt/Main;50.04636632467995;8.561325677686595;VIE;FRA;16:15;17:25;01:20;Austrian Airlines;;190;
444;2021-04-23;Aéroport de Vienne-Schwechat;48.1116667;16.5697222;Flughafen Frankfurt/Main;50.04636632467995;8.561325677686595;VIE;FRA;16:15;17:45;01:30;Austrian Airlines;;201;
445;2021-04-23;Aéroport de Vienne-Schwechat;48.1116667;16.5697222;Flughafen Frankfurt/Main;50.04636632467995;8.561325677686595;VIE;FRA;17:30;19:05;01:35;Austrian Airlines;;200;
446;2021-04-23;Aéroport de Vienne-Schwechat;48.1116667;16.5697222;Flughafen Frankfurt/Main;50.04636632467995;8.561325677686595;VIE;FRA;19:10;20:50;01:40;Austrian Airlines;;150;
447;2021-04-23;Aéroport de Vienne-Schwechat;48.1116667;16.5697222;Amsterdam Airport Schiphol;52.315831708548586;4.771203370264353;VIE;AMS;17:20;19:10;01:50;Austrian Airlines;;140;
448;2021-04-23;Aéroport de Vienne-Schwechat;48.1116667;16.5697222;Amsterdam Airport Schiphol;52.315831708548586;4.771203370264353;VIE;AMS;17:50;19:45;01:55;Austrian Airlines;;120;
449;2021-04-23;Aéroport de Vienne-Schwechat;48.1116667;16.5697222;Amsterdam Airport Schiphol;52.315831708548586;4.771203370264353;VIE;AMS;06:55;08:45;01:50;KLM;;100;
450;2021-04-23;Aéroport de Vienne-Schwechat;48.1116667;16.5697222;Amsterdam Airport Schiphol;52.315831708548586;4.771203370264353;VIE;AMS;07:15;09:15;02:00;Austrian Airlines;;90;
451;2021-04-23;Aéroport de Vienne-Schwechat;48.1116667;16.5697222;Heathrow Airport;51.47397190914563;-0.4547353841720964;VIE;LHR;17:30;19:45;02:15;Austrian Airlines;;220;
452;2021-04-23;Aéroport de Vienne-Schwechat;48.1116667;16.5697222;Heathrow Airport;51.47397190914563;-0.4547353841720964;VIE;LHR;06:50;09:10;02:20;KLM;;120;
453;2021-04-23;Aéroport de Vienne-Schwechat;48.1116667;16.5697222;Aéroport Humberto Delgado de Lisbonne;38.7772222;-9.1350000;VIE;LIS;16:10;19:50;03:40;Austrian Airlines;;100;
454;2021-04-23;Aéroport de Vienne-Schwechat;48.1116667;16.5697222;Aéroport Humberto Delgado de Lisbonne;38.7772222;-9.1350000;VIE;LIS;19:45;23:25;03:35;Austrian Airlines;;36;
455;2021-04-23;Aéroport de Vienne-Schwechat;48.1116667;16.5697222;Aéroport international de Dublin;53.42667822097449;-6.249931259936072;VIE;DUB;18:45;21:25;02:40;Austrian Airlines;;14;
456;2021-04-23;Aéroport de Vienne-Schwechat;48.1116667;16.5697222;Aéroport international de Dublin;53.42667822097449;-6.249931259936072;VIE;DUB;12:10;15:00;02:50;Austrian Airlines;;15;
457;2021-04-23;Aéroport de Vienne-Schwechat;48.1116667;16.5697222;Aéroport Léonard-de-Vinci de Rome Fiumicino;41.8075;12.2508333;VIE;FCO;17:40;19:20;01:40;Austrian Airlines;;100;
458;2021-04-23;Aéroport de Vienne-Schwechat;48.1116667;16.5697222;Aéroport Léonard-de-Vinci de Rome Fiumicino;41.8075;12.2508333;VIE;FCO;06:10;07:54;01:44;Austrian Airlines;;80;
459;2021-04-23;Aéroport de Vienne-Schwechat;48.1116667;16.5697222;Aéroport d'Istanbul;41.2825;28.7713889;VIE;IST;19:45;22:00;02:15;KLM;;200;
460;2021-04-23;Aéroport de Vienne-Schwechat;48.1116667;16.5697222;Aéroport d'Istanbul;41.2825;28.7713889;VIE;IST;10:05;12:25;02:20;Austrian Airlines;;190;
461;2021-04-23;Aéroport de Vienne-Schwechat;48.1116667;16.5697222;Aéroport d'Alger - Houari-Boumédiène;36.8511111;3.5169444;VIE;ALG;19:45;21:45;02:00;Austrian Airlines;;650;
462;2021-04-23;Aéroport Humberto Delgado de Lisbonne;38.7772222;-9.1350000;Aéroport de Vienne-Schwechat;48.1116667;16.5697222;LIS;VIE;15:35;19:15;03:40;KLM;;16;
463;2021-04-23;Aéroport Humberto Delgado de Lisbonne;38.7772222;-9.1350000;Aéroport de Vienne-Schwechat;48.1116667;16.5697222;LIS;VIE;20:15;23:50;03:35;Tap Air Portugal;;22;
464;2021-04-23;Aéroport Humberto Delgado de Lisbonne;38.7772222;-9.1350000;Aéroport international de Dublin;53.42667822097449;-6.249931259936072;LIS;DUB;08:05;10:45;02:40;Lufthansa;;21;
465;2021-04-23;Aéroport Humberto Delgado de Lisbonne;38.7772222;-9.1350000;Aéroport international de Dublin;53.42667822097449;-6.249931259936072;LIS;DUB;17:00;19:44;02:44;Lufthansa;;15;
466;2021-04-23;Aéroport Humberto Delgado de Lisbonne;38.7772222;-9.1350000;Aéroport Léonard-de-Vinci de Rome Fiumicino;41.8075;12.2508333;LIS;FCO;13:50;16:55;03:05;Tap Air Portugal;;55;
467;2021-04-23;Aéroport Humberto Delgado de Lisbonne;38.7772222;-9.1350000;Aéroport Léonard-de-Vinci de Rome Fiumicino;41.8075;12.2508333;LIS;FCO;08:30;11:40;03:10;Tap Air Portugal;;49;
468;2021-04-23;Aéroport Humberto Delgado de Lisbonne;38.7772222;-9.1350000;Aéroport d'Istanbul;41.2825;28.7713889;LIS;IST;17:25;22:20;04:55;KLM;;260;
469;2021-04-23;Aéroport Humberto Delgado de Lisbonne;38.7772222;-9.1350000;Aéroport d'Istanbul;41.2825;28.7713889;LIS;IST;12:05;16:55;04:50;Transavia;;250;
470;2021-04-23;Aéroport Humberto Delgado de Lisbonne;38.7772222;-9.1350000;Aéroport de Paris-Charles de Gaulle;49.0142434999854;2.544806865954252;LIS;CDG;06:40;09:20;02:40;KLM;;72;
471;2021-04-23;Aéroport Humberto Delgado de Lisbonne;38.7772222;-9.1350000;Aéroport de Paris-Charles de Gaulle;49.0142434999854;2.544806865954252;LIS;CDG;13:15;15:59;02:44;Tap Air Portugal;;79;
472;2021-04-23;Aéroport Humberto Delgado de Lisbonne;38.7772222;-9.1350000;Aéroport de Paris-Charles de Gaulle;49.0142434999854;2.544806865954252;LIS;CDG;16:55;19:45;02:50;Transavia;;80;
473;2021-04-23;Aéroport Humberto Delgado de Lisbonne;38.7772222;-9.1350000;Aéroport de Paris-Charles de Gaulle;49.0142434999854;2.544806865954252;LIS;CDG;19:45;22:35;02:50;Tap Air Portugal;;88;
474;2021-04-23;Aéroport Humberto Delgado de Lisbonne;38.7772222;-9.1350000;Aeropuerto de Adolfo Suárez Madrid-Barajas;40.49848719017528;-3.5676196599853203;LIS;MAD;12:25;13:40;01:15;Tap Air Portugal;;25;
475;2021-04-23;Aéroport Humberto Delgado de Lisbonne;38.7772222;-9.1350000;Aeropuerto de Adolfo Suárez Madrid-Barajas;40.49848719017528;-3.5676196599853203;LIS;MAD;13:25;14:45;01:20;Lufthansa;;30;
476;2021-04-23;Aéroport Humberto Delgado de Lisbonne;38.7772222;-9.1350000;Aeropuerto de Adolfo Suárez Madrid-Barajas;40.49848719017528;-3.5676196599853203;LIS;MAD;15:50;17:20;01:30;Lufthansa;;32;
477;2021-04-23;Aéroport Humberto Delgado de Lisbonne;38.7772222;-9.1350000;Aeropuerto de Adolfo Suárez Madrid-Barajas;40.49848719017528;-3.5676196599853203;LIS;MAD;17:40;19:00;01:20;Tap Air Portugal;;50;
478;2021-04-23;Aéroport Humberto Delgado de Lisbonne;38.7772222;-9.1350000;Aeropuerto de Adolfo Suárez Madrid-Barajas;40.49848719017528;-3.5676196599853203;LIS;MAD;20:05;21:20;01:15;Tap Air Portugal;;24;
479;2021-04-23;Aéroport Humberto Delgado de Lisbonne;38.7772222;-9.1350000;Aeropuerto de Adolfo Suárez Madrid-Barajas;40.49848719017528;-3.5676196599853203;LIS;MAD;20:55;22:15;01:20;KLM;;29;
480;2021-04-23;Aéroport Humberto Delgado de Lisbonne;38.7772222;-9.1350000;Aeropuerto de Adolfo Suárez Madrid-Barajas;40.49848719017528;-3.5676196599853203;LIS;MAD;21:35;23:05;01:30;Transavia;;35;
481;2021-04-23;Aéroport Humberto Delgado de Lisbonne;38.7772222;-9.1350000;Aeropuerto de Adolfo Suárez Madrid-Barajas;40.49848719017528;-3.5676196599853203;LIS;MAD;22:10;23:30;01:20;KLM;;24;
482;2021-04-23;Aéroport Humberto Delgado de Lisbonne;38.7772222;-9.1350000;Aéroport de Moscou-Cheremetievo;55.9741553226849;37.412529654098726;LIS;SVO;12:35;18:25;05:50;Tap Air Portugal;;420;
483;2021-04-23;Aéroport Humberto Delgado de Lisbonne;38.7772222;-9.1350000;Flughafen Frankfurt/Main;50.04636632467995;8.561325677686595;LIS;FRA;07:40;10:50;03:10;Transavia;;94;
484;2021-04-23;Aéroport Humberto Delgado de Lisbonne;38.7772222;-9.1350000;Flughafen Frankfurt/Main;50.04636632467995;8.561325677686595;LIS;FRA;09:35;12:45;03:20;Tap Air Portugal;;50;
485;2021-04-23;Aéroport Humberto Delgado de Lisbonne;38.7772222;-9.1350000;Flughafen Frankfurt/Main;50.04636632467995;8.561325677686595;LIS;FRA;15:45;18:45;03:00;KLM;;88;
486;2021-04-23;Aéroport Humberto Delgado de Lisbonne;38.7772222;-9.1350000;Flughafen Frankfurt/Main;50.04636632467995;8.561325677686595;LIS;FRA;17:00;20:10;03:10;Tap Air Portugal;;45;
487;2021-04-23;Aéroport Humberto Delgado de Lisbonne;38.7772222;-9.1350000;Flughafen Frankfurt/Main;50.04636632467995;8.561325677686595;LIS;FRA;19:20;22:40;03:20;Lufthansa;;33;
488;2021-04-23;Aéroport Humberto Delgado de Lisbonne;38.7772222;-9.1350000;Amsterdam Airport Schiphol;52.315831708548586;4.771203370264353;LIS;AMS;10:05;13:05;03:00;Lufthansa;;74;
489;2021-04-23;Aéroport Humberto Delgado de Lisbonne;38.7772222;-9.1350000;Amsterdam Airport Schiphol;52.315831708548586;4.771203370264353;LIS;AMS;10:05;13:10;03:05;Tap Air Portugal;;82;
490;2021-04-23;Aéroport Humberto Delgado de Lisbonne;38.7772222;-9.1350000;Amsterdam Airport Schiphol;52.315831708548586;4.771203370264353;LIS;AMS;12:40;15:44;03:04;Tap Air Portugal;;80;
491;2021-04-23;Aéroport Humberto Delgado de Lisbonne;38.7772222;-9.1350000;Amsterdam Airport Schiphol;52.315831708548586;4.771203370264353;LIS;AMS;15:40;18:50;03:10;KLM;;79;
492;2021-04-23;Aéroport Humberto Delgado de Lisbonne;38.7772222;-9.1350000;Amsterdam Airport Schiphol;52.315831708548586;4.771203370264353;LIS;AMS;16:35;19:35;03:00;Transavia;;84;
493;2021-04-23;Aéroport Humberto Delgado de Lisbonne;38.7772222;-9.1350000;Heathrow Airport;51.47397190914563;-0.4547353841720964;LIS;LHR;08:35;11:15;02:40;KLM;;108;
494;2021-04-23;Aéroport Humberto Delgado de Lisbonne;38.7772222;-9.1350000;Heathrow Airport;51.47397190914563;-0.4547353841720964;LIS;LHR;12:05;14:50;02:45;Tap Air Portugal;;99;
495;2021-04-23;Aéroport Humberto Delgado de Lisbonne;38.7772222;-9.1350000;Heathrow Airport;51.47397190914563;-0.4547353841720964;LIS;LHR;16:00;18:50;02:50;Transavia;;70;
496;2021-04-23;Aéroport Humberto Delgado de Lisbonne;38.7772222;-9.1350000;Heathrow Airport;51.47397190914563;-0.4547353841720964;LIS;LHR;17:30;20:10;02:40;Tap Air Portugal;;85;
497;2021-04-23;Aéroport Humberto Delgado de Lisbonne;38.7772222;-9.1350000;Heathrow Airport;51.47397190914563;-0.4547353841720964;LIS;LHR;18:00;20:40;02:40;KLM;;100;
498;2021-04-23;Aéroport Humberto Delgado de Lisbonne;38.7772222;-9.1350000;Heathrow Airport;51.47397190914563;-0.4547353841720964;LIS;LHR;19:45;22:30;02:45;Tap Air Portugal;;66;
499;2021-04-23;Aéroport international de Sarajevo;43.82617753886717;18.33686041268514;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;SJJ;TUN;18:05;19:01;01:56;Nouvelair;;;
;2021-04-23;Aéroport Nice Côte d'Azur;43.65978830449342;7.214574636786423;Aéroport international de Monastir Habib-Bourguiba;35.76261894504705;10.75405112293546;NCE;MIR;18:32;19:02;;Nouvelair;;;
;2021-04-23;Aéroport international de Monastir Habib-Bourguiba;35.76261894504705;10.75405112293546;Aéroport international de Lyon-Saint-Exupéry;45.72345929522641;5.088685604890296;MIR;LYS;13:01;16:04;;Nouvelair;;;
;2021-04-23;Aéroport d'Istanbul;41.2825;28.7713889;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;IST;TUN;20:38;21:26;;Nouvelair;;;
;2021-04-23;Aéroport international de Monastir Habib-Bourguiba;35.76261894504705;10.75405112293546;Aéroport international de Lyon-Saint-Exupéry;45.72345929522641;5.088685604890296;MIR;LYS;13:48;15:13;;Nouvelair;;;
;2021-04-23;Aéroport d'Istanbul;41.2825;28.7713889;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;IST;TUN;19:36;20:04;;Nouvelair;;;
;2021-04-23;Aéroport international de Lyon-Saint-Exupéry;45.72345929522641;5.088685604890296;Aéroport Nice Côte d'Azur;43.65978830449342;7.214574636786423;LYS;NCE;16:49;17:43;;Nouvelair;;;
;2021-04-23;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;Aéroport d'Istanbul;41.2825;28.7713889;TUN;IST;09:15;19:38;;Nouvelair;;;
;2021-04-23;Aéroport international de Monastir Habib-Bourguiba;36.8511111;10.2272222;Aéroport international de Monastir Habib-Bourguiba;35.76261894504705;10.75405112293546;TUN;MIR;07:50;16:33;;Nouvelair;;;
;2021-04-23;Aéroport Nice Côte d'Azur;36.8511111;10.2272222;Aéroport d'Istanbul;41.2825;28.7713889;TUN;IST;17:59;19:38;;Nouvelair;;;
;2021-04-23;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;Aéroport international de Monastir Habib-Bourguiba;35.76261894504705;10.75405112293546;TUN;MIR;14:34;16:33;;Nouvelair;;;
;2021-04-23;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;Aéroport international de Monastir Habib-Bourguiba;35.76261894504705;10.75405112293546;TUN;MIR;15:59;16:33;;Nouvelair;;;
;2021-04-23;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;Aéroport Nice Côte d'Azur;43.65978830449342;7.214574636786423;TUN;NCE;14:15;16:49;;Nouvelair;;;
;2021-04-23;Aéroport international de Monastir Habib-Bourguiba;35.76261894504705;10.75405112293546;Aéroport international de Sarajevo;43.82617753886717;18.33686041268514;MIR;SJJ;14:45;17:36;;Nouvelair;;;
;2021-10-01;Aéroport international de Hanovre Langenhagen;52.46316192583522;9.685101195284346;Aéroport international de Monastir Habib-Bourguiba;35.76261894504705;10.75405112293546;HAJ;MIR;16:20;18:00;02:40;Nouvelair;BJ2599;;
;2021-10-01;Aéroport international de Monastir Habib-Bourguiba;35.76261894504705;10.75405112293546;Aéroport international de Hanovre Langenhagen;52.46316192583522;9.685101195284346;MIR;HAJ;11:25;15:20;02:55;Nouvelair;BJ2598;;
;2021-10-01;Aéroport international de Djerba-Zarzis;33.87158819380028;10.774955333738182;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;DJE;TUN;07:00;07:55;00:55;Nouvelair;BJ392;;
;2021-10-01;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;Aéroport de Bruxelles;50.90109370725579;4.485585126460948;TUN;BRU;08:40;12:10;02:30;Nouvelair;BJ392;;
;2021-10-01;Aéroport Nice Côte d'Azur;43.65978830449342;7.214574636786423;Aéroport Marseille Provence;43.438575411733275;5.214419364418219;NCE;MRS;11:25;12:15;00:50;Nouvelair;BJ787;;
;2021-10-01;Aéroport de Bruxelles;50.90109370725579;4.485585126460948;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;BRU;TUN;13:10;14:35;02:25;Nouvelair;BJ393;;
;2021-10-01;Aéroport Marseille Provence;43.438575411733275;5.214419364418219;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;MRS;TUN;13:05;13:45;01:40;Nouvelair;BJ787;;
